Company,DateFrom,Dateto,u_GROUP,U_SUBGROUP,ITEMCODE,ITEMNAME,OpeningBalanceQty,OpeningBalanceAmt,PembelianQty,PembelianAmt,PenjualanQty,PenjualanAmt,InventoryTransferQty,InventoryTransferAmt,AdjustmentQty,AdjustmentAmt,SAPOpnameQty,SAPOpnameAmt,EndingBalanceQty,EndingBalanceAmt
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2BRBN008,US Frz PR 112A Ribeye Lip-On (Blue Ribbon),31.48,23610000,0,0,0,0,0,0,0,0,0,0,31.48,23610000
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2BRBN009,Us Frz PR 180 Striploin 0x1 (Blue Ribbon),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2BRBN010,US Frz PR OP Rib (Ribeye Lip-On B/In) (Blue Ribbon),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2BRBN011,US Frz PR 189A Tenderloin PSMO (Blue Ribbon),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2BRBNOO6,Us Frz Cab Top Round (Blue Ribbon),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK001,Us Frozen Pr 180 Striploin (Creek Stone),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK003,US Frz Pr 123D Short Rib B/Less Crk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK004,Us Frz Pr Short Rib Boneless A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK005,US Frz Ch 123D Short Rib B/Less Crk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK006,Us Frz PR Short Ribs B/Less (Creek Stone),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK007-1,US Frz Pr 130A Chuck Short Ribs B/Less,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK007-2,US Frz Pr 130A Chuck Short Ribs B/Less,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK008,US Frz Ch 130A Chuck Short Ribs B/Less Ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2CRK009,Us Frz 121 Short Plate (Creek Stone),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2FOU001,US Frz Utility 190 Tenderloin 4-5Lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2FOU004,Us Frozen Beef Liver (Four Star),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP006,Us Frozen Cab Tenderloin (Gop),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP007,Us Frz CH Striploin (Gop),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP008,Us Frz CH 112A Ribeye Lip-On Up (GOP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP009,Us Frz CH 174 Shortloin (GOP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP011,US Frz PR 123A Short Rib B/in (GOP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP018,US Frz CAB 116G Chuck Flap Meat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP033,US Frz Pr 123D Short Rib B/Less Gop,1.94,805100,0,0,0,0,0,0,0,0,0,0,1.94,805100
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP036,US Frz Sel 189A Tenderloin PSMO 5Lbs Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP037,US Frz CAB 189A Tenderloin PSMO 5Lbs Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP039,US Frz Pr 109E Export Rib,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP041,US Frz Pr 112A Ribeye Lip-On 12Lbs Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP049,US Frz Pr 180 Striploin 0X1 12-15Lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP050,US Frz Pr 189A Tenderloin PSMO 5Lbs Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP052,US Frz CAB 112A Ribeye Lip-On 12Lbs Up,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP086,US Frz GOP Pr 1103B Tomahawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP087,Us Frz PR OP Rib (Ribeye Lip-On B/In) (GOP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP090,Us Frz PR Chuck Clod (GOP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP091,Us Frz 121 Short Plate (GOP),7632.16,919667349.3259,0,0,-933.26,-112456860.2378,0,0,0,0,-0.08,-9639.9169,6698.82,807200849.1712
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP092,Us Frz PR Short Plate (GOP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP093,Us Frz PR Beef Inside (GOP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GOP094,US FRZ Short Plate Yakiniku GOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2GRF001,US Frz CH Back Ribs Grass Run Farms,3.72,261460.0894,0,0,0,0,0,0,0,0,0,0,3.72,261460.0894
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP001,Us Frz Striploin No Roll 1X1 Ibp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP002,US Frz Pr 123D Short Rib B/Less Ibp,29.5,22153900.8706,30.98,21696879,0,0,0,0,0,0,0,0,60.48,43850779.8706
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP006,Us Frozen Ch 174 Shortloin (Ibp),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP007,Us Frozen Cheek Meat (Ibp),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP008,Us Frozen Beef Brisket B/Less Ibp,11.5,1322500,0,0,0,0,0,0,0,0,0,0,11.5,1322500
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP009,Us Frz Cab Pr Short Ribs B/Less (Ibp),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP010,Us Frz PR 180 Striploin 0x1 (IBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP011,US Frz Ch 123D Short Rib B/Less Ibp,107.89,66839484.0927,0,0,0,0,0,0,0,0,0,0,107.89,66839484.0927
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP012,Us Frz CH 112A Ribeye Lip-On (IBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP013,US Frz Ch 123A Short Rib B/In,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP014,US Frz CAB Pr 123D Short Ribs B/Less,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP016,Us Frz Short Ribs B/Less Choice B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP017,US Frz Beef Liver (IBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP018,Us Frz CH Tenderloin PSMO 189A 5Up (Ibp),37.96,21837484,0,0,0,0,0,0,0,0,0,0,37.96,21837484
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP019,US Frz Beef Heart IBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP020,US Frz 124 Beef Back Ribs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP021,US Frz CH Striploin IBP,50.19,18079307.0393,0,0,0,0,0,0,0,0,0.19,68441.2899,50.38,18147748.3292
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP024,US Frz Pr 112A Ribeye Lip-On Ibp,181.85,90925000,0,0,-17.28,-8640000,0,0,0,0,0,0,164.57,82285000
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP027,US Frz PR 189A Tenderloin PSMO (Ibp),22.93,16973721.3722,0,0,0,0,0,0,0,0,0.03,22207.2238,22.96,16995928.596
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP029,US Frz Pr 130A Chuck Short Ribs B/Less (IBP),0,0,100.38,34661108,-9.16,-3162938.3272,0,0,0,0,0,0,91.22,31498169.6728
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP030,US FRZ Cab Eye Round IBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP031,US Frz Ch 130A Chuck Short Ribs B/Less,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP033,US Frz 121 Short Plate IBP,24365.37,3165845390.4658,0,0,-85.3,-11083214.0783,0,0,-5275.42,-685446767.093,-0.85,-110442.3443,19003.8,2469204966.9502
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP034,US Frz Short Plate Shabu-Shabu 500 gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP036,US Frz PR Shortloin IBP,32.15,14474488.796,0,0,0,0,0,0,0,0,0,0,32.15,14474488.796
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP040,US Frz CAB 130A Chuck Short Ribs B/Less Ibp,3.05,1189500,0,0,0,0,0,0,0,0,0,0,3.05,1189500
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP042,US Frz Pr 123A Short Rib B/In IBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP044,US Frz NR 124A Chuck Rib Finger Meat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP046,Us Frz Head Meat 245C (IBP),1152.08,57604000,0,0,-54.42,-2721000,0,0,0,0,0,0,1097.66,54883000
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP047,Us Frz CAB PR 180 Striploin (IBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP048,Us Frz Sel 180 Striploin 0x1 (IBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP050,US Frz Pr Tomahawk IBP,12.26,7799218.2775,0,0,0,0,0,0,0,0,0,0,12.26,7799218.2775
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP054,US Frz 121 Short Plate Big Cut (IBP),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IBP064,Us Frz NR Hanging Tender (Ibp),22.14,6199200,0,0,-7.12,-1993600,0,0,0,0,-0.04,-11200,14.98,4194400
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IOW002,US Frz Pr 112A Ribeye Lip-On Iow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IOW003,Us Frz Ch Short Ribs Bone In (Iowa),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IOW004,Us Frz Pr Short Plate (Iowa),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IOW008,US Frz Pr 123D Short Rib B/Less Iow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2IOW012,US Frz Beef Tendon Ligamentum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2JBS013,US Frz Short Rib B/In (Four Star),3.85,509144.497,0,0,0,0,0,0,0,0,0,0,3.85,509144.497
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2JBS024,US Frz 120 Brisket B/Less Four star,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2JBS025,Us Frz Brisket B/Less Yakiniku,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NEB003-1,Us Frz Chuck Short Rib B/In (Nebraska),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NEB004-1,Us Frz Pr Short Rib B/Less (Nebraska),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NEB004-2,US Frz Sel 130 Chuck Short Ribs B/In,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON001,Shaburi Us Frz Ch Outside Skirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON002,Shaburi Us Frz Ch Top Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON003,Shaburi Us Short Plate Cut 4 Bag Palang,552.5,78335857.7802,533.12,74793153.7409,-342.94,-48571936.5099,0,0,0,0,-0.23,-32610.4023,742.45,104524464.6089
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON004,Shaburi Us Frz Ch Top Blade,44.68,7832456.0197,0,0,-2.83,-496102.2949,0,0,0,0,0,0,41.85,7336353.7248
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON005,Shaburi Us Frz Ch Finger Meat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON006,Shaburi Us Frz Chuck Short Rib B/In,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON007,Shaburi Us Frz Cab Inside Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON008,Shaburi Us Frz Cab Top Blade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON012,Shaburi US Short Plate Cut 2 Bagian Sama,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON013,Shaburi Us Frz Chuck Rib Finger Meat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON014,Shaburi Us Frz CAB Top Round,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON015,Shaburi Us Frz CH Outside Flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON016,Shaburi Us Frz Striploin No Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON017,Shaburi US Frz CAB Outside Flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON018,Shaburi US Frz PR Chuck Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON020,Shaburi Us Frz CH Short Rib B/In,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON021,Shaburi US Frz CAB Outside Skirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON022,Shaburi US Frz Sel 180 Striploin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON023,Shaburi Us Frz CH 140 Hanging Tender,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON024,Shaburi Us Frz Short Plate cut 2 CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON025,Shaburi Us Frz Short Plate cut 7-8 MM,109,15546141.0037,60,8417596.8346,-76.62,-10927938.7495,0,0,0,0,0,0,92.38,13035799.0888
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON026,Us Frz Short Plate T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON027,YL US Frz Short Plate Slice,200,36426837.0247,300,55113647,-150,-27354673.1405,0,0,0,0,0,0,350,64185810.8842
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON028,YL US Frz Top Blade Slice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON029,YL US Frz Outside Skirt Slice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON030,YL US Frz Prime Chuck Short Rib B/Less Cut 5mm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON031,YL US Frz NR Ribeye Lip On Cut 110 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON032,YL US Frz NR Ribeye Lip On Cut 180 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON033,YL US Frz CAB Ribeye Lip On Cut 110 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON034,YL US Frz CAB Ribeye Lip On Cut 180 Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON035,YL US Hanging Tender Slice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON036,Shaburi US Frz Knuckle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON037,Shaburi US Frz PR Bolar Blade,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON038,Shaburi Us Frz PR Outside Flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON039,Shaburi Us Frz CH Top Blade Muscle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON040,YL US Frz CAB Chuck Short Ribs B/Less,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON041,YL US Frz Outside Skirt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON042,Angus House US Frz CAB Tenderloin,13.74,8659507.7003,0,0,-10.55,-6649039.7553,0,0,0,0,0.03,18907.2221,3.22,2029375.1671
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON043,Angus House US Frz PR Ribeye Lip-On,87.62,50369255.1472,0,0,-14.91,-8571166.3347,0,0,0,0,0,0,72.71,41798088.8125
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON044,Angus House US Frz PR Short Rib B/Less,72.07,53353700.0106,0,0,-31.33,-23193720.2904,0,0,0,0,0,0,40.74,30159979.7202
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON046,YL US Frz CAB Outside Flat Cut 8 Bagian,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON047,Shaburi Us Frz CAB Chuck Roll,0.04,6812.0794,0,0,0,0,0,0,0,0,0,0,0.04,6812.0794
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON048,Angus House Us Frz CAB 180 Striploin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON049,YL US Frz Brisket Skirt B/Less,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON050,Shaburi US Frz Short Plate Finger Meat,13.09,2293708.8477,0,0,0,0,0,0,0,0,0,0,13.09,2293708.8477
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON051,Shaburi US Frz Brisket Skirt B/Less,0.6,54092.9307,0,0,0,0,0,0,0,0,0,0,0.6,54092.9307
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON052,Shabu Hachi Us Frz CAB Chuck Eye Roll,219.39,34056044.4182,0,0,-120.51,-18706841.3002,0,0,0,0,0,0,98.88,15349203.118
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON053,YL Us Frz PR Chuck Short Ribs B/Less,18.05,5239629.5052,21.77,7517238,-18.05,-5239629.5052,0,0,0,0,0,0,21.77,7517238
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2NON054,Shaburi Us Frz CH Short Rib B/Less,34.64,18550401.2076,0,0,-4.55,-2436614.4773,0,0,0,0,0,0,30.09,16113786.7303
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF001,Us. Frz Select Striploin (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF002,Us Frz Ch Bnls Chuck Short Ribs(Swf),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF003,Us Frz Ch Top Round (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF004,Us Frz Ch Short Ribs B/In (Swift),0,0,111.46,35143220,-17.55,-5533496.4202,0,0,0,0,0,0,93.91,29609723.5798
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF005,Us Frz Choice Short Ribs B/Less (Swf),90.46,56123580.4837,0,0,-21.91,-13593496.0026,0,0,0,0,-0.02,-12408.4856,68.53,42517675.9955
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF006,US Frz Pr 123D Short Rib B/Less Swf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF007,Us Frz Ch 112A Ribeye Lip On 12 Up (Swf),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF008,Us Frz Ch Brisket B/Less (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF009,Us Frz Cab Striploin (Swift),32.75,15575548.7726,0,0,0,0,0,0,0,0,0,0,32.75,15575548.7726
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF010,US Frz Pr 123A Short Rib B/In Swf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF011,Us Frz Cab Top Round (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF013,US Frz 180 Striploin No Roll Swift,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF014,Us Frz CH Eye Round (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF016,Us Frz Choice Beef Inside (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF018,US Frz Beef Heart (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF019,Us Frz CAB Tenderloin (Swift),65.52,37674000,0,0,0,0,0,0,0,0,0,0,65.52,37674000
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF020,Us Frz PR 180 Striploin (Swift),77.81,37005601.5242,0,0,-20.1,-9559344.4369,0,0,0,0,-0.01,-4755.8928,57.7,27441501.1945
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF021,Us Frz Head Meat 3D (Swift),1433.18,80258080,0,0,-79.31,-4441360,0,0,0,0,0,0,1353.87,75816720
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF022,US Frz Ch 124 Back Rib,2.34,152574.1928,0,0,0,0,0,0,0,0,0,0,2.34,152574.1928
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF025,Us Frz Beef Knuckle (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF026,US Frz NR 124 Beef Back Rib,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF027,US Frz PR OP Rib (Ribeye Lip-On B/In) (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF028,Us Frz Beef Oxtail (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AUS2SWF030,Us Frz CH B/In Ribeye Lip-On/Tomahawk (Swift),0,0,0,0,0,0,0,0,0,0,0,0,0,0
