NO,ITEM CODE,ITEM NAME,UOM,GROUP,GUD1,GUD2,GUD3,GUD4,GUD5,GUD6,GUD7,DRY,BUTCHER,KIMA3,INVENTORY
1001,AJP2NSH021,Jap Frz Kobe A5 Shoulder Clod (10-12),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1002,AJP2NSH029,Jap Frz Kobe A5 Ribeye (13),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1003,AJP2NSH030,Jap Frz Kobe A5 Ribeye (17-18),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1004,AJP2NSH031,Jap Frz Kobe A5 Tenderloin (14),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1005,AJP2NSH032,Jap Frz Kobe A5 Tenderloin (19),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1006,AJP2NSH033,Jap Frz Kobe A5 Striploin (15-16),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1007,ANZ2AFF001,Nz Frz Shink Shank Bp (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1008,ANZ2AFF002,Nz Frozen Chuck 85 Cl Bp (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1009,ANZ2AFF003,Nz Frozen Knuckle Bp (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1010,ANZ2AFF004,Nz Frz Ps Tenderloin 2 Ov Iw Vac (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1011,ANZ2AFF005,Nz Frz C Short Ribs B/In (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1012,ANZ2AFF006,Nz.Frozen Bull B/In Short Rib (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1013,ANZ2AFF007,Nz Frz Trimming 65 Cl Affco,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1014,ANZ2AFF008,NZ Frz Beef Heart Affco,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1015,ANZ2AFF009,Nz Frozen Beef Lungs (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1016,ANZ2AFF010,Nz Frz Forequarter 85 CL (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1017,ANZ2AFF011,Nz Frz B/Less Pe Brisket Iw Vac (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1018,ANZ2AFF012,Nz Frz Lamb Loin B/In (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1019,ANZ2AFF013,Nz Frz PS Short Ribs B/In (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1020,ANZ2AFF015,NZ Frz PS Striploin 4Kg Up Aged IW Vac,KG,MEAT,0,0,0,9.83,0,0,0,0,0,0,9.83
1021,ANZ2AFF019,Nz Frz Tongue (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1022,ANZ2AFF020,NZ Frz Beef Tongue Slice,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1023,ANZ2AFF021,NZ Frz PB Striploin Aged 3Kg Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1024,ANZ2AFF024,NZ Frz Beef Tail,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1025,ANZ2AFF025,NZ Frz Thin Skirt Affco,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1026,ANZ2AFF034,NZ Frz C Ribeye,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1027,ANZ2AFF037,NZ Frz Beef Lips,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1028,ANZ2AFF047,Nz Frz Beef Liver (Affco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1029,ANZ2AFF051,"Nz Frz Tenderloin SS/Off 1,8 Kg Up (AFFCO)",KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1030,ANZ2AFF055,NZ Frz PR Striploin Affco,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1031,ANZ2ALL001,NZ Frz Neck Meat B/In,KG,MEAT,0,0,0,9.4,0,0,0,0,0,0,9.4
1032,ANZ2ALL002,Nz Frz Ps Tenderloin 2 Ov Iw Vac (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1033,ANZ2ALL003,NZ Frz Lamb Shoulder B/In,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1034,ANZ2ALL004,Nz Frozen Oxtails (Alliance),KG,MEAT,0,0,0,5.08,0,0,0,0,0,0,5.08
1035,ANZ2ALL005,NZ Frz PB Tenderloin 1.8Kg Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1036,ANZ2ALL006,NZ Frz PR Short Ribs B/In,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1037,ANZ2ALL007,Nz Frz Beef Trimming 65 Cl (Alliance),KG,MEAT,0,0,0,27.2,0,0,353.6,0,0,0,380.8
1038,ANZ2ALL008,Nz Frz PB Striploin (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1039,ANZ2ALL009,Nz Frozen Beef Liver (Alliance),KG,MEAT,0,0,0,0,0,0,4997.84,0,0,0,4997.84
1040,ANZ2ALL010,Nz Frz PS Striploin (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1041,ANZ2ALL011,NZ Frz Beef Cheek Meat BP,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1042,ANZ2ALL012,Nz Frz Beef Lips (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1043,ANZ2ALL013,Nz Frz Beef Fq 93 Cl (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1044,ANZ2ALL014,Nz Frz Tongue (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1045,ANZ2ALL015,NZ Frz Knuckle,KG,MEAT,0,0,0,30.45,0,0,0,0,0,0,30.45
1046,ANZ2ALL016,NZ Frz Mutton Carcass 6 Ways Cut,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1047,ANZ2ALL017,NZ Frz Shoulder Clod,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1048,ANZ2ALL018,Nz Frozen Chuck/Blade (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1049,ANZ2ALL019,Nz Frz Lamb Rack Alliance,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1050,ANZ2ALL020,NZ Frz B Striploin VP,KG,MEAT,0,0,0,12.83,0,0,216.32,0,0,0,229.15
1051,ANZ2ALL021,Nz Frz Lamb Hindshank B/In (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1052,ANZ2ALL023,NZ Frz Lamb Hind Shank,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1053,ANZ2ALL024,NZ Frz Lamb Loin B/In,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1054,ANZ2ALL025,NZ Frz Lamb Rack B/In Frenched Cut,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1055,ANZ2ALL027,NZ Frz Trimming 70Cl,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1056,ANZ2ALL028,NZ Frz Brisket Bones All,KG,MEAT,0,0,0,22.95,0,0,0,0,0,0,22.95
1057,ANZ2ALL029-1,NZ Frz Tongue Root,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1058,ANZ2ALL029-2,NZ Frz Tongue Root,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1059,ANZ2ALL030,NZ Frz Beef Back Ribs,KG,MEAT,0,0,0,225.91,0,0,5833.64,0,0,0,6059.55
1060,ANZ2ALL031,NZ Frz Beef Forehind,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1061,ANZ2ALL033,NZ Frz Beef Shank,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1062,ANZ2ALL034,NZ Frz Beef Spare Ribs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1063,ANZ2ALL035,NZ Frz Beef Outside Flat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1064,ANZ2ALL036,NZ Frz Beef Eye Round,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1065,ANZ2ALL037,NZ Frz C Ribeye Roll Alliance,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1066,ANZ2ALL038,Nz Frz Tenderloin (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1067,ANZ2ALL039,NZ Frz Beef Heart (Alliance),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1068,ANZ2ALL040,Nz Frz Beef Tripe,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1069,ANZ2ALL041,NZ Frz B Ribeye Roll (Alliance),KG,MEAT,0,0,0,0,0,0,25.58,0,0,0,25.58
1070,ANZ2ALL042,NZ Frz Chuck Tender Alliance,KG,MEAT,0,0,0,0,0,0,200,0,0,0,200
1071,ANZ2ALL043,Nz Frz Beef Fat Trimming (Alliance),KG,MEAT,0,0,0,276,0,0,2024,0,30,0,2330
1072,ANZ2ALL046,Nz Frz Thin Skirt (Alliance),KG,MEAT,0,0,0,5.68,0,0,0,0,0,0,5.68
1073,ANZ2ALL048,Nz Frz Veal Trunk 95 Cl (Alliance),KG,MEAT,0,1360,0,241.65,0,0,15259.2,0,0,0,16860.85
1074,ANZ2AZC001,Nz Frz Beef Oxtail (Anzco),KG,MEAT,0,0,0,8.29,0,0,0,0,0,0,8.29
1075,ANZ2AZC002,Nz Frz Beef Liver (Anzco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1076,ANZ2AZC003,Nz Frz Tenderloin 1.8 KG Up SS/Off Vac (Anzco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1077,ANZ2AZC004,Nz Frz Veal Knuckle (Anzco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1078,ANZ2AZC005,NZ Frz Beef Heart Anzco,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1079,ANZ2AZC006,Nz Frz Veal Neck Bone (Anzco),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1080,ANZ2AZC007,NZ Frz Beef Knuckle Anzco,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1081,ANZ2AZC008,Nz Frz Trimming 95 Cl Veal Trunk (Anzco),KG,MEAT,0,0,0,178.8,0,0,18033.6,0,0,0,18212.4
1082,ANZ2CMP001,NZ Frz Brisket Bones Cmp,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1083,ANZ2CMP002,Nz Frz Beef Knuckle (Canter Burry),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1084,ANZ2CMP003,Nz Frozen Lungs (Canterburry),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1085,ANZ2ESP004,Shaburi Esp Frz Beef Tongue,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1086,ANZ2GRE001,Nz Frz Tenderloin 2 Ov Iw Vac (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1087,ANZ2GRE002,Nz Frz Ps Striploin Age 4 Ov Iw Vac(Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1088,ANZ2GRE003,Nz Frz Minced Beef,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1089,ANZ2GRE004,Nz Frozen Bolar Blade (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1090,ANZ2GRE005,Nz Frz Ribeye Iw Vac (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1091,ANZ2GRE006,Nz Frz Rump (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1092,ANZ2GRE007,Nz Frz Beef Tongue Long Cut Bp (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1093,ANZ2GRE008,Nz Frozen Beef Knuckle (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1094,ANZ2GRE009,NZ Frz Tongue Swiss Cut,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1095,ANZ2GRE010,Nz Frozen Beef Inside (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1096,ANZ2GRE011,Nz Frozen Beef Blade (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1097,ANZ2GRE012,Nz Frz Striploin Aged 3 (GRE),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1098,ANZ2GRE013,Nz Frz Oxtail Whole (Greenlea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1099,ANZ2GRE014,Nz Frz Beef Lungs (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1100,ANZ2GRE016,NZ Frozen Brisket NE,KG,MEAT,0,0,0,0,0,0,95.3,0,0,0,95.3
1101,ANZ2GRE017,NZ Frz PE Brisket (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1102,ANZ2GRE029,Nz Frz PS Striploin,KG,MEAT,0,0,0,8.3,0,0,90.1,0,0,0,98.4
1103,ANZ2GRE038,NZ Frz B Striploin,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1104,ANZ2GRE039,NZ Frz C Short Ribs B/In 3-7 Ribs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1105,ANZ2GRE049,NZ Frz PB Tenderloin Greenlea,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1106,ANZ2GRE051,NZ Frz Beef Fat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1107,ANZ2GRE053,Nz Frz Ps Oyster Blade VP,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1108,ANZ2GRE054,Nz Frozen Beef Liver (Green Lea),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1109,ANZ2GRE055,Nz Frz Veal Beef Fore / Hind 95 Cl (Green Lea),KG,MEAT,0,0,0,164.8,0,0,0,0,8.68,0,173.48
1110,ANZ2GRE056,Frz NZ Striploin Cut Steak 180gr,KG,MEAT,0,0,0,0,0,0,0,0,3.8,0,3.8
1111,ANZ2NON001,Shaburi Nz Frz Beef Tongue,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1112,ANZ2NON002,Shaburi Nz Frz B/In Bull Short Ribs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1113,ANZ2NON003,YL Nz Frz Tongue Swiss Cut Slice,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1114,ANZ2NON004,Angus House NZ Frz Tongue Swiss Cut,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1115,ANZ2NON005,YL Nz Frz Thin Skirt,KG,MEAT,0,0,0,0,0,0,136,0,0,0,136
1116,ANZ2NON006,Shabu Hachi NZ Frz Clod PS,KG,MEAT,0,0,0,0,0,0,1119.28,0,0,0,1119.28
1117,ANZ2RIV003,NZ Frz C Striploin 2Kg Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1118,ANZ2TAY005,Nz Frz Bolar Blade (Taylor Preston),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1119,ANZ2TAY010,NZ Frz C Ribeye Roll,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1120,ANZ2TAY011,NZ Frz PR Ribeye Roll,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1121,ANZ2TAY012,NZ Frz B Ribeye Roll,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1122,ASG2IGS002,Dutch Frz Veal Rack Cap Off,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1123,ASG2IGS004,Dutch Frz Veal Tenderloin,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1124,AU2SEC071,Aus Frz Wagyu Knuckle MB 7-8,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1125,AUS1SWF005,US Chl Ch 193 Flank Steak,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1126,AUS2BKR002,US Frz Kurobuta Pork Belly S/On,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1127,AUS2BKR004,US Frz Kurobuta Pork CT Butt,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1128,AUS2BKR005,US Frz Kurobuta Pork Rack,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1129,AUS2BKR006,US Frz Kurobuta Pork Jowl Steak,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1130,AUS2BKR008,US Frz Pork Skirt Meat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1131,AUS2BKR009,US Frz Kurobuta Pork Rack 10 Rib Long Bone Frenched,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1132,AUS2BMT001,Us Frz Back Ribs Black Mountain,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1133,AUS2BRB006,Us Frz CH Eye Round Blue Ribbon,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1134,AUS2BRBN001,Us Frz Beef Short Plate (Blue Ribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1135,AUS2BRBN002,Us Frz Ch Short Ribs B/In (Blueribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1136,AUS2BRBN003,Us Frz CH Top Round (Blue Ribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1137,AUS2BRBN004,Us Frozen Beef Heart (Blue Ribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1138,AUS2BRBN005,Us Frz CH Back Ribs (Blue Ribbon),KG,MEAT,0,0,0,14.35,0,0,0,0,0,0,14.35
1139,AUS2BRBN007,US Frz CAB 189A Tenderloin PSMO 5Lbs Up (Blue Ribbon),KG,MEAT,0,0,0,30.16,0,0,119.25,0,0,0,149.41
1140,AUS2BRBN008,US Frz PR 112A Ribeye Lip-On (Blue Ribbon),KG,MEAT,0,0,0,31.48,0,0,0,0,0,0,31.48
1141,AUS2BRBN009,Us Frz PR 180 Striploin 0x1 (Blue Ribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1142,AUS2BRBN010,US Frz PR OP Rib (Ribeye Lip-On B/In) (Blue Ribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1143,AUS2BRBN011,US Frz PR 189A Tenderloin PSMO (Blue Ribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1144,AUS2BRBNOO6,Us Frz Cab Top Round (Blue Ribbon),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1145,AUS2CRK001,Us Frozen Pr 180 Striploin (Creek Stone),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1146,AUS2CRK002,Us Frz Ch 112A Ribeye Lip-On Creek Stone,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1147,AUS2CRK003,US Frz Pr 123D Short Rib B/Less Crk,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1148,AUS2CRK004,Us Frz Pr Short Rib Boneless A,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1149,AUS2CRK005,US Frz Ch 123D Short Rib B/Less Crk,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1150,AUS2CRK006,Us Frz PR Short Ribs B/Less (Creek Stone),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1151,AUS2CRK007-1,US Frz Pr 130A Chuck Short Ribs B/Less,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1152,AUS2CRK007-2,US Frz Pr 130A Chuck Short Ribs B/Less,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1153,AUS2CRK008,US Frz Ch 130A Chuck Short Ribs B/Less Ba,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1154,AUS2CRK009,Us Frz 121 Short Plate (Creek Stone),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1155,AUS2FAR004,US Frz Pork Belly Skin On,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1156,AUS2FAR006,US Frz Pork Loin Lip Off B/Less,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1157,AUS2FAR009,US Frz Pork Spare Ribs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1158,AUS2FAR010,US Frz Pork Belly S/Less,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1159,AUS2FAR012,US Frz Pork Baby Back Ribs European Style,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1160,AUS2FAR013,US Frz Pork Baby Back Ribs Extra Meaty,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1161,AUS2FAR014,US Frz Pork Baby Back Ribs 2.25-2.5Kg,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1162,AUS2FAR017,US Frz Pork Kurobuta Tenderloin,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1163,AUS2FOU001,US Frz Utility 190 Tenderloin 4-5Lbs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1164,AUS2FOU002,Us Frz Beef Knuckle (Four Star),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1165,AUS2FOU003,Us Frz Beef Heart (Four Star),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1166,AUS2FOU004,Us Frozen Beef Liver (Four Star),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1167,AUS2GOP001,US Frz Ch 114 Shoulder Clod (Flat Irons),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1168,AUS2GOP002,Us Frz Beef Tongue (Lidah) Gop,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1169,AUS2GOP003,Us Frz 124A Rib Finger Meat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1170,AUS2GOP004,Us Frz Ch 123A Bone In Short Ribs (Gop),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1171,AUS2GOP005,Us Frz Select 180 Striploin (Gop),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1172,AUS2GOP006,Us Frozen Cab Tenderloin (Gop),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1173,AUS2GOP007,Us Frz CH Striploin (Gop),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1174,AUS2GOP008,Us Frz CH 112A Ribeye Lip-On Up (GOP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1175,AUS2GOP009,Us Frz CH 174 Shortloin (GOP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1176,AUS2GOP010,Us Frz Short Ribs B/In CAB,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1177,AUS2GOP011,US Frz PR 123A Short Rib B/in (GOP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1178,AUS2GOP015,US Frz Nr 180 Striploin 0X1 1/2 12-14Lbs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1179,AUS2GOP018,US Frz CAB 116G Chuck Flap Meat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1180,AUS2GOP021,US Frz CAB 114D Top Blade,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1181,AUS2GOP025,US Frz Ch 120 Brisket,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1182,AUS2GOP029,US Frz Ch 109E Export Ribs 0X1,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1183,AUS2GOP031,US Frz Pr 112 Ribeye Roll,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1184,AUS2GOP033,US Frz Pr 123D Short Rib B/Less Gop,KG,MEAT,0,0,0,1.94,0,0,0,0,0,0,1.94
1185,AUS2GOP036,US Frz Sel 189A Tenderloin PSMO 5Lbs Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1186,AUS2GOP037,US Frz CAB 189A Tenderloin PSMO 5Lbs Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1187,AUS2GOP038,US Frz CAB 130A Chuck Short Ribs B/Less Gop,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1188,AUS2GOP039,US Frz Pr 109E Export Rib,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1189,AUS2GOP041,US Frz Pr 112A Ribeye Lip-On 12Lbs Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1190,AUS2GOP049,US Frz Pr 180 Striploin 0X1 12-15Lbs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1191,AUS2GOP050,US Frz Pr 189A Tenderloin PSMO 5Lbs Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1192,AUS2GOP051,US Frz Pr 174 Shortloin 0X1 1/4,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1193,AUS2GOP052,US Frz CAB 112A Ribeye Lip-On 12Lbs Up,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1194,AUS2GOP056,US Frz CAB 180 Striploin 0X1 1/4,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1195,AUS2GOP061,US Frz Ch 167A Knuckle,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1196,AUS2GOP066,US Frz Ch 168 Inside Round,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1197,AUS2GOP069,US Frz Pr 116 Chuck Roll,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1198,AUS2GOP070,US Frz Ch 171C Eye Round,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1199,AUS2GOP071,US Frz Pr 171C Eye Round,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1200,AUS2GOP073,US Frz Ona Sel 112A Ribeye Lip-On,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1201,AUS2GOP074,US Frz Ch 160 Round B/In Handle On (Steamship Round),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1202,AUS2GOP077,US Frz Ch 124 Beef Back Ribs,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1203,AUS2GOP079-1,US Frz CAB 116 Chuck Roll,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1204,AUS2GOP079-2,US Frz CAB 116 Chuck Roll,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1205,AUS2GOP084,US Frz GOP Pr 193 Flank Steak,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1206,AUS2GOP086,US Frz GOP Pr 1103B Tomahawk,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1207,AUS2GOP087,Us Frz PR OP Rib (Ribeye Lip-On B/In) (GOP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1208,AUS2GOP088,US Frz Pr 185A Sirloin Flap Meat,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1209,AUS2GOP089,US Frz CAB 193 Flank Steak,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1210,AUS2GOP090,Us Frz PR Chuck Clod (GOP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1211,AUS2GOP091,Us Frz 121 Short Plate (GOP),KG,MEAT,0,429.95,0,35.24,0,0,7032.95,0,0,0,7498.14
1212,AUS2GOP092,Us Frz PR Short Plate (GOP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1213,AUS2GOP093,Us Frz PR Beef Inside (GOP),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1214,AUS2GOP094,US FRZ Short Plate Yakiniku GOP,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1215,AUS2GRF001,US Frz CH Back Ribs Grass Run Farms,KG,MEAT,0,0,0,3.72,0,0,0,0,0,0,3.72
1216,AUS2HRH001,Us Frz Beef Livers (Harris),KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
1217,AUS2IBP001,Us Frz Striploin No Roll 1X1 Ibp,KG,MEAT,0,0,0,0,0,0,0,0,0,0,0
